1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-247.61726,-252.63629,-252.40805,-252.53743,-247.02736,-324.89175,-315.91934,-329.57977,-311.26706,-320.1713,-315.53778,-324.62558,-333.92038,-314.9985,-319.93124,-315.7636,-319.9298,-319.89035,-333.6733,-315.7429,-310.3712,-324.66064,-320.31558,-315.36188,-315.01718,-325.67365
-262.39566,-267.42374,-262.31656,-267.3487,-261.83258,-329.68225,-325.35208,-329.7478,-339.20496,-329.59064,-338.86987,-338.72275,-338.70346,-319.80942,-329.34885,-325.2195,-334.01004,-329.3474,-338.5122,-325.18198,-333.7188,-334.09674,-325.1006,-324.80792,-329.09857,-316.55035
-252.7589,-252.92273,-252.71509,-252.84346,-252.2354,-325.19748,-325.51956,-329.92203,-330.0709,-325.11356,-325.11752,-329.64206,-329.61194,-329.2663,-324.86276,-330.046,-324.91953,-329.53928,-329.43707,-320.68835,-329.23758,-324.94397,-325.2505,-324.98154,-324.63132,-316.69028
-233.36087,-238.41214,-243.07397,-243.18756,-242.61996,-334.66104,-339.63004,-339.3814,-334.8673,-334.5596,-334.57477,-334.47238,-334.4162,-338.72586,-334.31534,-334.89355,-334.3699,-334.34982,-338.90933,-334.75916,-334.03342,-334.37955,-334.68982,-339.07056,-334.07907,-326.14117
-213.97615,-214.10718,-213.89738,-213.99303,-213.45557,-311.65738,-321.2511,-321.00235,-316.49884,-320.8471,-325.467,-330.0014,-311.37534,-306.42102,-320.5647,-321.15988,-320.6253,-315.96735,-325.18442,-320.9952,-320.27707,-325.2633,-316.31107,-311.41797,-301.79196,-321.65906
-194.55524,-194.68094,-194.48175,-194.5586,-194.05511,-325.7425,-316.7555,-321.1638,-312.03003,-325.6733,-325.64215,-330.15143,-316.1432,-315.85168,-320.7174,-312.037,-325.41858,-311.48773,-325.34982,-321.17343,-315.81824,-311.51135,-316.46936,-325.5201,-325.16348,-298.60678
-189.80725,-189.95769,-189.76082,-189.79059,-189.32626,-307.37582,-303.00452,-302.78198,-298.28622,-302.6614,-297.99692,-302.4897,-302.38846,-292.83072,-297.70932,-302.93466,-307.0305,-293.0786,-288.42816,-302.78757,-302.08936,-302.41522,-293.45004,-307.1493,-302.15094,-280.23602
-175.24277,-175.423,-175.2144,-175.21823,-174.7791,-307.56668,-298.52176,-298.2997,-307.71774,-307.47784,-307.43738,-297.99982,-307.1629,-302.27594,-307.1711,-307.73593,-307.1984,-307.14783,-307.13925,-307.5796,-302.26706,-307.21698,-302.86914,-311.9515,-302.30804,-298.95187
-165.5794,-160.87614,-165.54848,-165.53964,-165.09436,-293.85052,-307.94388,-307.73572,-298.6118,-289.10825,-298.35822,-293.51788,-298.03137,-302.435,-288.78766,-303.27588,-293.45172,-307.30664,-298.0222,-298.4713,-302.4886,-293.4675,-293.73547,-307.49207,-297.82187,-294.48474
-180.34952,-180.52939,-180.34328,-180.3158,-179.84383,-275.47653,-284.90732,-289.33167,-289.49637,-284.64612,-289.25473,-279.75702,-284.2621,-284.0454,-284.30328,-280.25916,-279.7177,-279.64474,-279.63052,-284.70712,-279.5059,-288.9772,-284.606,-293.7528,-274.7801,-280.72913
-170.67021,-170.86551,-170.71109,-170.62383,-170.2016,-261.74286,-266.5109,-275.57367,-266.45755,-266.2527,-270.8735,-261.34906,-270.50266,-265.6704,-265.88202,-271.14798,-261.3437,-275.16168,-256.5916,-261.64386,-256.4821,-270.58542,-270.84723,-270.7044,-251.72011,-271.6157
-161.05415,-161.23058,-161.09343,-160.95161,-160.59166,-275.8009,-266.65277,-271.08957,-275.86926,-257.1453,-266.38568,-266.12393,-275.27316,-275.12698,-270.64526,-266.6398,-270.76794,-266.0384,-266.00375,-275.67813,-279.84775,-270.71643,-266.33673,-275.48337,-261.15402,-276.40933
-166.0229,-166.21909,-166.05447,-165.89694,-165.58481,-248.13403,-243.63371,-248.08261,-243.57489,-257.30286,-261.91217,-243.13432,-247.60011,-247.49094,-238.3413,-257.51926,-243.11867,-247.69383,-247.62946,-243.36183,-247.55171,-243.05992,-247.96303,-257.09625,-247.45026,-244.12575
-239.39845,-244.49146,-244.33615,-244.17189,-243.8966,-266.79935,-271.58905,-262.136,-271.5397,-262.07904,-271.36093,-247.89395,-270.91528,-256.93073,-256.9929,-271.5572,-266.44504,-261.7456,-261.66525,-257.387,-270.88855,-271.03238,-257.36957,-261.84738,-252.24907,-272.08536
-229.73328,-229.9153,-229.80148,-229.6375,-224.46577,-276.2171,-271.75134,-276.20154,-267.0572,-266.8634,-276.1739,-271.2497,-261.79453,-271.0018,-275.71487,-276.3625,-275.89966,-261.9158,-271.07675,-271.4419,-266.4127,-280.45447,-262.15964,-271.26404,-261.68317,-276.86365
-234.73262,-230.06236,-239.69516,-229.78116,-229.49081,-267.10306,-276.6163,-262.4714,-267.22025,-267.05246,-271.70383,-271.44675,-275.91586,-280.4642,-261.95398,-276.52676,-276.08038,-271.3867,-275.8678,-276.24734,-266.5515,-262.03787,-266.95285,-271.4308,-271.14203,-267.7333
-229.94319,-239.92094,-244.68546,-239.63707,-244.26106,-267.2342,-262.8657,-271.8889,-267.35812,-262.57474,-271.86676,-262.33652,-271.4441,-266.71497,-262.10736,-262.75903,-262.35233,-257.6511,-271.39056,-271.7739,-262.0739,-262.21475,-257.8364,-276.22836,-262.0302,-244.70177
-215.35121,-215.57841,-225.2445,-225.09337,-229.70251,-267.391,-263.02542,-281.31598,-276.7458,-267.38412,-272.05487,-276.4345,-280.8787,-271.50885,-266.91647,-281.47684,-267.19327,-276.34763,-276.18555,-281.20853,-271.4946,-276.28268,-281.16486,-271.7688,-262.18027,-272.65097
-161.68651,-161.93286,-171.58397,-171.4369,-171.15363,-276.82288,-272.46902,-272.21198,-258.34668,-272.19482,-258.3129,-258.07794,-267.1411,-267.0283,-262.47058,-277.00214,-262.72934,-262.6028,-267.12073,-272.11893,-280.9229,-262.52322,-272.03455,-258.01932,-271.61636,-268.1738
-137.35669,-137.58226,-137.46568,-137.3121,-137.04837,-258.44168,-249.44127,-249.20662,-249.2242,-249.16154,-249.21846,-248.9618,-248.74823,-248.61589,-239.45409,-253.94731,-248.97072,-244.19939,-253.37904,-249.09921,-244.00098,-244.11057,-258.26297,-253.54872,-243.94028,-235.87283
-137.49667,-127.92638,-127.82064,-127.64358,-127.384964,-226.13937,-240.33813,-226.17883,-221.53992,-235.41751,-221.57224,-225.9189,-216.4347,-216.31189,-234.94601,-244.81795,-230.5618,-211.88686,-216.44398,-226.05711,-225.60136,-234.97615,-221.28392,-225.91095,-234.82576,-231.36255
-152.22878,-142.67442,-147.46338,-142.37741,-142.12714,-193.84528,-203.42966,-203.16858,-203.14516,-221.6681,-203.18921,-193.63646,-211.94908,-207.20708,-202.64246,-221.78664,-198.24844,-216.68022,-207.33295,-202.99959,-211.8478,-211.94586,-221.40405,-216.78432,-207.13127,-226.86055
-152.30592,-132.98347,-147.57034,-137.5653,-142.22656,-212.52599,-212.84431,-217.22342,-217.2065,-231.06422,-212.59904,-207.69727,-216.72615,-216.61629,-212.06047,-212.6408,-235.46426,-226.10564,-221.4125,-235.58846,-221.25839,-221.36467,-226.1716,-226.19249,-225.82677,-226.99754
-152.41698,-152.61433,-152.57639,-152.31267,-152.07413,-249.74596,-259.33902,-245.19725,-249.80623,-263.64908,-245.20793,-244.9312,-249.32176,-244.57103,-244.65099,-254.5061,-249.50781,-240.17126,-258.674,-254.28041,-249.22559,-249.32364,-249.46994,-244.85857,-244.53027,-250.32658
-152.54106,-147.8633,-147.8302,-147.54234,-147.33679,-231.3219,-240.91608,-254.60718,-236.0367,-249.86954,-245.34169,-249.69447,-249.46407,-240.0875,-226.22496,-240.7275,-249.628,-240.32492,-258.8253,-240.50339,-235.45395,-235.55139,-254.198,-226.41838,-226.09955,-250.46204
-157.48485,-133.29982,-133.25266,-128.08131,-132.767,-245.33842,-259.58362,-259.3792,-245.44212,-236.11818,-245.48541,-240.5625,-249.61765,-244.86761,-240.26695,-254.76282,-259.02112,-249.72917,-249.70067,-259.1847,-235.58484,-249.60124,-254.31947,-249.71516,-249.41383,-250.58154
-157.57584,-152.92763,-152.8961,-157.4776,-152.38359,-217.66978,-236.5217,-236.31676,-222.41246,-213.09837,-222.46376,-212.91371,-221.95895,-221.85156,-212.5966,-213.17801,-217.43224,-217.42982,-222.04597,-236.15282,-221.81595,-217.26987,-226.63095,-222.03903,-226.3705,-213.62155
-162.55708,-162.79404,-162.76472,-162.42053,-162.25352,-176.1026,-194.91689,-180.82806,-180.80977,-180.7656,-171.63632,-175.98491,-184.98813,-175.63406,-171.02002,-190.15399,-185.12575,-194.40388,-180.46434,-189.93329,-180.2306,-180.2943,-185.04727,-180.45613,-175.50662,-176.6652
-187.0548,-187.28569,-187.28781,-186.90552,-186.78148,-134.52934,-157.95749,-139.234,-139.20618,-125.285385,-139.33481,-129.7727,-134.14197,-138.68953,-124.81019,-139.30098,-148.18953,-138.92845,-134.24257,-143.7156,-129.36075,-134.06534,-138.8164,-134.24011,-129.29202,-139.70012
-182.27573,-182.5043,-182.53268,-182.12517,-182.03008,-157.84601,-190.52501,-167.1748,-157.8885,-162.48601,-158.01366,-157.72447,-157.4624,-157.3872,-152.77948,-162.59259,-171.49818,-166.88974,-166.80058,-171.65378,-157.29837,-157.37006,-166.75835,-157.56421,-157.26239,-158.3592
-187.20982,-187.47934,-187.49825,-187.10725,-186.98903,-185.79045,-190.63818,-181.20781,-185.82222,-176.50923,-181.31454,-181.02025,-185.40836,-185.33904,-180.73634,-185.88968,-185.52864,-180.92792,-180.84912,-176.4168,-180.58966,-176.04654,-176.16243,-176.2524,-185.22874,-177.03284
-177.5334,-177.79753,-172.95282,-182.31862,-177.35452,-190.54909,-195.40468,-190.61484,-190.58365,-190.51674,-190.71225,-190.41241,-190.19475,-190.10867,-190.14294,-190.6388,-190.28322,-190.35031,-190.26291,-190.43864,-189.9922,-190.09886,-190.21233,-190.30614,-189.99269,-191.07579
-211.81354,-212.12442,-212.13554,-211.75342,-206.7749,-199.96518,-195.54791,-195.40305,-195.34981,-195.28346,-200.12529,-199.83998,-199.63266,-194.89714,-190.27988,-200.03773,-199.68224,-195.15305,-199.69012,-195.19077,-194.8012,-194.87776,-199.61848,-195.08717,-199.41531,-186.57181
-153.27798,-153.60428,-153.62389,-153.23383,-153.15633,-218.6395,-218.8781,-218.73372,-218.6603,-218.59082,-218.79428,-218.52168,-218.31282,-218.21819,-213.61179,-218.70187,-218.35315,-218.46065,-218.37662,-213.83418,-218.1461,-218.1912,-213.62508,-218.39378,-218.08803,-209.87492
-94.74257,-104.87245,-104.87348,-104.48807,-104.413185,-209.4897,-218.99428,-218.85873,-209.5164,-218.71747,-218.92014,-218.6575,-218.42744,-218.35509,-204.46436,-214.17126,-213.84933,-218.59578,-218.50314,-213.97087,-209.01015,-218.32704,-213.7671,-218.51167,-208.94675,-210.0178
-55.744755,-61.035477,-51.219173,-60.595974,-60.549248,-218.891,-228.40443,-223.6079,-223.55673,-223.495,-228.32468,-214.15974,-213.91042,-218.4861,-213.86519,-218.92337,-218.61885,-223.3722,-227.91504,-223.36594,-218.41638,-227.71532,-227.78865,-213.99452,-213.70763,-200.88503
-36.25474,-41.574005,-41.5579,-41.15533,-41.089973,-205.0897,-228.54332,-219.07756,-200.50653,-228.2769,-205.28677,-205.03963,-204.75694,-209.35344,-204.72389,-214.4125,-209.47615,-214.22913,-214.13924,-223.49927,-204.66496,-204.64879,-223.26686,-218.77608,-199.9239,-214.94327
-11.913165,-12.354968,-12.388212,-11.939877,-11.868986,-214.50482,-228.66727,-223.82831,-219.1689,-223.75926,-223.95943,-214.43925,-218.78972,-214.12907,-214.13724,-219.16411,-223.51196,-223.63263,-223.54816,-232.89609,-218.6988,-214.03296,-223.37425,-223.54674,-213.97038,-205.7865
-7.1474032,-7.5836554,-7.657131,-7.1619344,-7.124357,-223.89828,-228.78621,-237.83577,-223.93292,-228.50876,-233.34305,-214.54988,-223.5516,-223.50755,-214.28328,-219.29456,-237.54976,-228.40019,-223.70383,-228.38177,-214.18585,-218.77306,-223.46762,-232.94646,-218.75568,-224.46031
2.5442157,2.0779786,2.031138,2.5409245,2.5396805,-210.14474,-219.63994,-210.15253,-200.86455,-196.20027,-214.91087,-191.51544,-219.05511,-200.46649,-186.6237,-205.53053,-200.5901,-210.01079,-214.56229,-219.23775,-195.77835,-204.99721,-209.70474,-209.90028,-195.70103,-192.15031
2.4398925,1.9656785,1.9330056,2.4543216,2.451604,-205.6312,-224.4064,-210.28477,-205.63277,-210.26233,-215.02483,-205.5433,-209.91855,-205.24323,-205.32242,-210.32585,-209.98419,-200.88144,-196.17262,-210.10477,-195.91086,-214.40038,-223.75085,-210.03688,-195.85477,-196.90494
2.3618848,-37.212097,-37.229927,-7.3834486,2.3548505,-182.56685,-215.25142,-191.86035,-191.86177,-205.76927,-210.47774,-173.21146,-191.49843,-191.45047,-182.29234,-191.89825,-191.55704,-201.02095,-187.04994,-200.95728,-172.84074,-195.97745,-196.06123,-200.8769,-177.43492,-197.01932
-12.389366,-17.81494,-56.877663,-22.094046,-7.4913454,-164.16254,-182.92665,-168.82658,-164.1811,-159.5674,-182.8127,-154.82506,-168.5018,-159.17326,-177.81168,-164.23479,-173.16704,-173.35455,-173.30328,-177.93497,-154.45999,-172.98027,-173.06271,-173.20258,-154.4377,-164.69273
-71.09615,-8.190102,-91.20429,-31.943565,-75.953415,-192.06998,-196.93817,-196.7591,-196.73035,-196.76237,-196.84293,-192.03394,-191.7986,-191.75104,-191.85641,-201.43314,-201.10979,-196.66446,-191.97208,-201.23364,-182.38852,-182.36726,-196.36966,-201.12029,-187.0258,-174.05426
-66.29741,-37.580006,-81.55668,-56.452847,-80.94541,-215.34123,-224.86725,-224.69344,-220.02487,-220.05983,-224.7939,-219.96991,-224.37141,-233.58664,-210.50304,-215.45346,-219.77129,-238.49417,-219.88634,-224.51266,-219.57057,-219.5514,-219.6535,-229.04779,-219.63348,-215.8768
-129.85991,-52.34089,-125.600845,-76.04301,-105.43082,-210.82436,-224.98982,-210.91747,-206.24104,-210.95235,-206.40929,-206.22643,-215.24774,-233.72772,-210.65034,-210.92175,-215.30316,-210.84312,-220.01395,-219.99126,-210.45023,-210.43356,-224.42957,-215.30923,-215.13144,-206.74338
-173.87567,-57.320217,-140.34004,-120.05481,-90.86784,-159.99857,-183.42531,-178.6053,-164.67769,-164.77449,-169.50642,-155.4006,-178.33699,-169.02756,-164.44579,-155.43336,-173.7568,-178.54762,-159.9128,-173.7828,-159.62244,-187.40466,-178.22997,-169.10727,-164.29115,-174.48703
-198.36331,-111.14322,-184.39342,-100.6098,-47.04311,-174.03041,-178.91853,-174.10695,-174.07317,-178.80573,-174.26175,-169.44237,-173.8478,-169.18404,-169.2137,-169.43141,-173.89482,-174.04068,-169.30083,-178.52051,-169.00673,-178.27504,-169.07967,-183.13927,-164.43512,-165.35281
-242.38225,-135.6575,-262.59927,-129.967,-61.78969,-164.87639,-165.13156,-178.83305,-169.56639,-174.26154,-179.01334,-169.57358,-160.0775,-164.65479,-160.05092,-160.26225,-169.38072,-178.80644,-160.14783,-160.09288,-155.22258,-173.75992,-155.29506,-183.26079,-159.9498,-160.81987
-266.8909,-125.9826,-223.64378,-164.21272,-81.421455,-137.17656,-151.34254,-146.49191,-137.24178,-137.31488,-142.04228,-141.88864,-137.0253,-141.6134,-136.98944,-141.82007,-150.97295,-155.7651,-137.08339,-146.29721,-136.79665,-150.701,-136.8652,-150.9386,-136.90944,-137.77965
-349.95084,-179.7963,-262.79855,-208.23154,-101.037056,-137.27884,-128.26877,-128.07266,-132.7233,-128.16357,-132.86795,-128.09756,-127.87649,-141.74615,-118.57708,-132.64223,-132.5591,-141.98402,-127.92123,-132.49956,-113.75488,-127.65767,-118.43203,-127.87704,-127.76036,-128.6234
-442.7769,-218.9595,-345.86707,-325.50174,-86.4489,-151.29642,-142.2631,-137.42464,-142.10077,-128.27765,-146.8868,-128.18959,-141.86955,-151.1332,-127.97795,-132.73218,-146.56416,-160.61754,-128.03287,-137.23541,-127.78309,-141.68378,-137.04839,-141.89775,-127.89054,-133.36517
-579.5636,-316.7323,-472.89572,-462.29953,-169.5189,-142.12463,-142.37479,-132.89586,-142.21556,-137.6625,-146.9891,-132.93446,-132.70558,-146.6207,-118.83949,-132.85373,-151.29918,-146.81662,-137.4291,-141.98508,-127.906685,-146.45447,-137.16023,-142.01743,-128.02534,-119.57579
-647.99384,-438.86426,-585.2413,-545.3553,-291.6283,-151.49945,-151.73878,-146.9056,-146.96048,-147.05711,-147.09233,-142.3176,-137.43358,-146.75652,-146.78893,-146.87527,-151.3974,-156.20122,-142.19775,-142.09557,-137.28801,-146.59071,-141.88863,-156.05696,-142.06206,-133.59377
-779.90295,-487.75906,-643.9021,-823.69934,-340.54114,-146.97057,-147.18596,-147.02553,-137.80481,-142.55435,-147.19174,-133.15598,-132.90668,-146.8824,-133.00244,-137.71402,-137.61572,-137.79362,-128.43237,-128.30585,-132.77179,-142.09703,-137.35059,-128.37875,-132.90892,-133.70549
-833.6537,-556.19666,-712.3327,-936.06866,-345.52606,-142.45663,-142.63037,-128.6212,-133.26349,-128.75679,-147.29237,-123.980194,-133.00845,-142.35713,-123.828094,-128.5375,-137.71826,-128.63339,-123.92281,-128.38515,-123.61736,-132.96164,-132.79816,-128.48898,-123.75914,-119.92615
-906.95703,-653.9139,-795.42175,-1150.9801,-467.674,-137.92955,-138.07703,-138.01057,-137.97153,-128.84044,-142.7767,-142.60524,-133.11043,-142.44699,-142.45512,-137.89592,-151.73479,-138.01227,-128.66852,-128.46962,-119.090126,-137.71095,-142.1468,-142.47884,-128.50114,-120.046524
-975.3689,-863.9024,-858.9783,-1180.3579,-555.6106,-151.91118,-142.81638,-138.09825,-128.79526,-147.48106,-142.88701,-133.44522,-142.48586,-142.52782,-128.64288,-137.97246,-151.83868,-128.85974,-119.51842,-123.92325,-128.46855,-142.4395,-142.24243,-128.67409,-133.25348,-129.40137
-1043.7728,-981.12354,-1073.8367,-1312.2456,-707.0007,-147.36894,-166.059,-147.46819,-156.67706,-152.2134,-166.1776,-138.18289,-156.48877,-151.89717,-156.55368,-151.95723,-147.3161,-166.03853,-152.06522,-151.807,-151.72813,-151.8151,-151.60947,-151.91518,-147.27086,-148.01453
-1092.664,-1083.7509,-917.7234,-1366.0105,-785.1748,-170.62846,-133.71298,-147.57288,-142.87927,-143.04207,-147.74538,-133.64784,-142.6972,-151.97014,-147.40456,-147.40952,-156.69577,-138.3356,-142.92847,-133.36667,-133.28047,-142.66867,-142.44362,-151.99493,-138.10562,-134.19188
-1122.0286,-1205.904,-1059.3702,-1492.9893,-858.4602,-152.19772,-124.52539,-129.12299,-129.07007,-129.24811,-138.5881,-133.75702,-119.639366,-119.61978,-138.25806,-119.70614,-129.00795,-133.80591,-119.88621,-119.575066,-114.84479,-119.620186,-119.37493,-133.55687,-119.68438,-115.754745
-1268.6008,-1328.0206,-1161.9868,-1546.7537,-912.2256,-147.65536,-129.22485,-143.12067,-115.25414,-129.35179,-157.22754,-133.86226,-115.120964,-129.01096,-129.11545,-119.79895,-129.10802,-138.54073,-115.356834,-110.41479,-101.04303,-110.457664,-133.3745,-124.38191,-119.805336,-115.83662
-1371.2017,-1489.17,-1254.799,-1654.197,-966.00824,-106.049095,-110.787254,-115.42144,-92.186615,-110.92778,-101.73649,-129.34726,-96.697784,-110.604485,-124.588486,-119.90173,-138.50418,-101.5714,-101.56798,-91.98207,-82.59016,-105.942276,-110.30238,-110.57232,-106.017586,-83.49184
-1473.7859,-1445.3075,-1328.1023,-1776.2886,-1034.4231,-96.88775,-92.35217,-92.364586,-92.3018,-101.78453,-97.20102,-92.412415,-110.71212,-106.101974,-115.441086,-106.10763,-92.26461,-101.662476,-87.777565,-92.07829,-87.320076,-82.87964,-115.060394,-101.41063,-82.9656,-92.84665
-1512.8951,-1596.6964,-1459.975,-1830.0684,-1054.0303,-55.304386,-36.859673,-46.13659,-50.69176,-55.561443,-55.607086,-41.551205,-50.558247,-55.26205,-50.678257,-45.971745,-46.036037,-41.526276,-41.546703,-36.56,-22.540913,-36.656017,-50.287556,-55.187546,-46.020077,-46.60532
-1532.4833,-1748.0901,-1562.5564,-2069.3242,-1122.4514,-36.86516,-36.941036,-27.695196,-36.89059,-32.503105,-46.419266,-37.01204,-27.477724,-46.125042,-55.44448,-27.529875,-32.227184,-23.105982,-18.480833,-32.01132,-22.635248,-32.12894,-41.11947,-22.873234,-36.86072,-37.417065
-1600.9043,-1718.8721,-1543.1112,-1981.5286,-1078.5925,-69.39511,-69.466095,-74.12584,-78.676445,-78.92514,-78.9306,-74.1738,-73.91042,-78.677925,-83.35936,-73.97311,-78.649536,-74.197334,-74.202965,-69.166046,-69.09472,-78.565506,-73.65246,-83.21541,-69.3874,-74.58067
-1727.9032,-1757.9705,-1635.909,-1874.1833,-1342.271,-69.48481,-51.04728,-64.966385,-55.612988,-74.382324,-65.121445,-60.39066,-55.49556,-64.871086,-69.57137,-60.16881,-69.48918,-60.4264,-55.779827,-55.358864,-50.684216,-55.507328,-64.48469,-50.87589,-60.2192,-51.526432
-1874.443,-1762.9124,-1635.9792,-1869.3811,-1430.1982,-74.21877,-69.699524,-65.071396,-55.709915,-79.100006,-60.598198,-65.1409,-64.89,-74.24183,-78.97497,-74.14056,-97.37421,-60.544106,-69.77648,-60.07439,-60.05745,-60.25619,-78.4885,-69.517075,-74.23144,-70.178116
-1903.8177,-1777.6064,-1743.4337,-1796.2231,-1420.4895,-74.314,-46.634586,-74.40986,-65.08423,-79.1952,-69.96389,-83.8076,-69.62648,-78.9808,-88.38012,-74.23078,-92.84131,-83.83156,-55.96423,-50.913414,-46.281223,-55.73856,-69.32629,-55.727688,-55.800423,-74.92203
-1986.9133,-1680.0427,-1797.1814,-1913.4634,-1518.196,-79.03114,-83.77944,-60.568916,-55.880287,-70.02429,-74.6949,-88.51989,-92.88224,-102.28203,-88.48402,-88.20691,-97.56429,-74.65543,-69.92275,-64.89246,-64.90829,-69.74457,-83.304985,-69.72795,-74.42164,-70.40207
-2094.3752,-1772.8499,-1728.9009,-1903.742,-1713.5615,-74.47983,-79.256744,-88.45351,-83.758224,-79.41356,-84.06729,-79.36391,-79.05691,-83.882866,-74.69889,-83.6545,-88.39837,-88.66494,-74.634254,-78.89039,-78.92748,-74.47966,-78.761055,-79.104355,-79.167564,-79.77079
-2143.2466,-1772.8806,-1909.5742,-2069.8035,-1747.8054,-74.556076,-60.809166,-74.623886,-79.194824,-60.97817,-84.15286,-60.905846,-65.22695,-70.10074,-70.16279,-83.7283,-74.58658,-70.21284,-60.822926,-51.174637,-55.87406,-56.028633,-74.216644,-69.92611,-56.09281,-61.34559
-2094.4514,-2007.2278,-2031.6704,-2240.7642,-1825.9668,-93.15825,-79.4177,-93.22617,-93.148895,-79.5946,-102.762375,-74.893654,-83.83362,-93.36664,-79.53368,-93.051575,-107.10725,-84.202354,-88.71519,-69.8118,-69.878845,-79.272644,-92.82806,-79.27739,-83.96315,-79.98947
-2099.3608,-2129.3098,-2226.9639,-2475.187,-1801.5979,-83.96212,-65.59011,-102.559296,-74.66806,-79.67968,-70.406525,-79.606804,-83.92711,-88.84042,-88.90249,-88.49369,-88.66995,-75.00879,-79.555305,-83.7851,-69.99286,-83.97434,-88.26645,-83.9834,-74.7931,-80.05962
-2201.9177,-2392.9565,-2539.4336,-2431.331,-1977.4094,-88.662865,-70.2864,-84.0894,-65.47853,-79.77083,-79.75953,-65.796455,-70.121124,-75.04115,-70.490036,-74.69958,-74.88322,-65.831116,-56.508633,-74.59676,-65.46402,-70.15137,-83.732346,-74.8176,-70.24752,-80.14218
-2465.5566,-2846.9753,-2661.521,-2880.533,-2338.7358,-84.121605,-98.16469,-102.71517,-98.008194,-93.773476,-98.39363,-98.350914,-98.028015,-107.585846,-84.50987,-102.59901,-102.782295,-84.46458,-93.67643,-93.203514,-102.65113,-88.79291,-93.08752,-102.72213,-98.14744,-80.23816
-2553.476,-3325.397,-3247.3396,-3188.1584,-2685.4229,-135.17554,-121.42386,-125.96648,-125.8872,-130.92273,-130.90013,-130.88812,-130.55728,-126.22148,-130.94705,-135.15073,-135.30403,-130.88857,-130.80846,-134.98758,-130.56004,-121.32481,-125.605,-121.34824,-135.3172,-135.91519
-2441.2239,-3535.3523,-3193.6836,-3427.4165,-2841.6897,-47.235523,-19.584618,-51.933056,-24.049099,-38.359657,-47.60599,-56.858345,-19.478222,-56.836075,-19.844978,-42.576622,-33.4815,-19.791027,-24.325201,-28.490982,-33.368305,-19.520582,-33.025665,-28.757975,-33.501614,-29.460253
-2529.166,-3589.1418,-3442.7046,-3783.855,-2914.9766,-56.594807,-38.1973,-52.02454,-65.86071,-47.734104,-52.32472,-61.5892,-52.020237,-66.21254,-52.36505,-56.561127,-66.008896,-47.68019,-47.57881,-56.374527,-47.34934,-47.438374,-47.029778,-52.016567,-61.404144,-48.087997
-2587.8315,-3955.302,-3535.496,-3935.2527,-3286.038,-19.638071,-19.750013,-24.330969,-38.188797,-15.403187,-24.623396,-38.513927,-24.329557,-20.031748,-20.038248,-28.85855,-24.41372,-15.343151,-15.257387,-19.398352,-19.62765,-15.126581,-19.332224,-24.297558,-29.098967,-11.12657
-2924.7222,-4092.0195,-3584.3503,-4106.1567,-3539.9333,-19.742065,-5.938215,-24.450665,-15.1386795,-10.865987,-20.07805,-20.089731,-10.541847,-20.157484,-10.865845,-19.66827,-24.526402,-10.814326,-15.362272,-10.219065,-5.818771,-10.611555,-10.152981,-10.482284,-10.706018,-11.23466
-3041.9385,-4150.6367,-3682.0117,-4277.0635,-3637.5981,3.3447633,3.2464948,3.2354565,3.298323,2.9479623,2.999966,2.9772913,3.2511077,-1.7290115,2.9407218,3.3957484,3.1703289,2.9838593,3.0776834,3.593102,3.3542712,3.1824756,3.6617594,3.3253255,3.0728507,2.5549731
-3139.626,-4301.991,-3931.0085,-4433.3203,-3554.6465,3.2569034,3.152648,3.1481206,3.1945488,2.8563223,2.8858616,2.880759,3.1443439,-1.8331372,2.8426144,3.29402,3.069965,2.8930426,2.9792435,3.5084505,3.255033,3.0847821,3.596719,3.2319558,2.9852235,2.4546313
-3134.7961,-4638.856,-4590.0713,-4950.8374,-3569.314,3.1607656,3.0656757,3.0662966,3.1209054,2.765459,2.7722929,2.788943,3.0636125,-1.9377643,2.7341862,3.2019048,2.9436922,2.7634833,2.900977,3.41851,3.1474457,2.9870317,3.5084715,3.1498215,2.8820431,2.3482807
-3525.3716,-4941.5273,-5127.0615,-5165.669,-3740.1904,3.0566554,2.973029,3.012681,3.0336149,2.6700604,2.6631665,2.7045395,2.9951625,2.5685592,2.6376677,3.0954616,2.8501956,2.645802,2.8082669,3.3251994,3.0327508,2.8787854,3.430758,3.0514128,2.788811,2.2508707
-3837.8516,-5419.9336,-5288.192,-5487.9062,-3691.404,2.9605632,2.871277,2.928045,2.9433737,2.5642285,2.5617373,2.601767,2.9185276,2.4345472,2.523076,2.9835482,2.7544656,2.5437732,2.7076068,3.2585795,2.9315279,2.7813559,3.3427887,2.9449615,2.7002594,2.1413264
-3901.3618,-5703.092,-5639.6816,-5712.5137,-3930.6416,2.8730695,2.7633483,2.8233204,2.8574553,2.4467661,2.4557724,2.488176,2.7901633,2.3219066,2.4039724,2.8863525,2.6501944,2.433347,2.6070938,3.184121,2.812453,2.6678357,3.2518072,2.8195295,2.616025,2.0250297
